nombre,tipo,telefono,rating_actual,reviews_count,reviews_4_estrellas,rating_potencial,impacto_estimado,top_topic_1,top_topic_2,top_topic_3,mensaje,url_gmb,place_id,address,enviado,respondio,agendo_call,hizo_call,trial,notas
Maru Botana Belgrano,restaurantes,+5491147722478,4.0,2004,400,4.4,+44%,berry (151),wealth (75),scones (29),"Hola, analicé tus 2,004 reviews con IA:

Lo que más destacan de Maru Botana Belgrano:
→ 151 berry ⭐
→ 75 wealth
→ 29 scones

Tenés 400+ reviews de 4★ que podemos convertir a 5★

También te mostramos:
→ Qué dice la gente de tu equipo
→ Cómo estás vs la competencia
→ Cómo generar más reseñas 5 estrellas

85% de los clientes miran reseñas antes de visitar un lugar y si mejoramos tu clasificación de 4★ a 4.1★ podemos lograr hasta un 10% más de clientes en promedio.

Te gustaría tener una llamada así te cuento más?

Saludos! Justo.",http://www.marubotana.com/,ChIJ21zcOMe1vJURqNb4cnQRsIQ,"11 de Septiembre de 1888 de 982, C1426 BKF, Cdad. Autónoma de Buenos Aires, Argentina",False,,,,,
Esquina Libertad,bares,+5491122470752,4.3,1990,398,4.7,+44%,terrace (186),waves (37),economy (26),"Hola, analicé tus 1,990 reviews con IA:

Lo que más destacan de Esquina Libertad:
→ 186 terrace ⭐
→ 37 waves
→ 26 economy

Tenés 390+ reviews de 4★ que podemos convertir a 5★

También te mostramos:
→ Qué dice la gente de tu equipo
→ Cómo estás vs la competencia
→ Cómo generar más reseñas 5 estrellas

85% de los clientes miran reseñas antes de visitar un lugar y si mejoramos tu clasificación de 4.3★ a 4.4★ podemos lograr hasta un 10% más de clientes en promedio.

Te gustaría tener una llamada así te cuento más?

Saludos! Justo.",https://es-la.facebook.com/esquinalibertadbar/,ChIJ8RJ1R4m1vJURWC_nbD3HOrw,"Uriarte 1501, C1414 Cdad. Autónoma de Buenos Aires",False,,,,,
Forêt,restaurantes,+5491150446458,4.2,1978,395,4.6000000000000005,+45%,croissant (110),letter (81),lemonade (45),"Hola, analicé tus 1,978 reviews con IA:

Lo que más destacan de Forêt:
→ 110 croissant ⭐
→ 81 letter
→ 45 lemonade

Tenés 390+ reviews de 4★ que podemos convertir a 5★

También te mostramos:
→ Qué dice la gente de tu equipo
→ Cómo estás vs la competencia
→ Cómo generar más reseñas 5 estrellas

85% de los clientes miran reseñas antes de visitar un lugar y si mejoramos tu clasificación de 4.2★ a 4.3★ podemos lograr hasta un 10% más de clientes en promedio.

Te gustaría tener una llamada así te cuento más?

Saludos! Justo.",https://www.instagram.com/foret.bsas/,ChIJmbZJPEO1vJURDbx5N0hKSZ8,"Av. Congreso 1602, C1428 Cdad. Autónoma de Buenos Aires",False,,,,,
Forêt,cafeterias,+5491150446458,4.2,1978,395,4.6000000000000005,+45%,croissant (110),letter (81),lemonade (45),"Hola, analicé tus 1,978 reviews con IA:

Lo que más destacan de Forêt:
→ 110 croissant ⭐
→ 81 letter
→ 45 lemonade

Tenés 390+ reviews de 4★ que podemos convertir a 5★

También te mostramos:
→ Qué dice la gente de tu equipo
→ Cómo estás vs la competencia
→ Cómo generar más reseñas 5 estrellas

85% de los clientes miran reseñas antes de visitar un lugar y si mejoramos tu clasificación de 4.2★ a 4.3★ podemos lograr hasta un 10% más de clientes en promedio.

Te gustaría tener una llamada así te cuento más?

Saludos! Justo.",https://www.instagram.com/foret.bsas/,ChIJmbZJPEO1vJURDbx5N0hKSZ8,"Av. Congreso 1602, C1428 Cdad. Autónoma de Buenos Aires",False,,,,,
Hasta La Masa,restaurantes,+5491136440387,4.5,1973,394,4.7,+44%,brunch (331),cake (311),patio (78),"Hola, analicé tus 1,973 reviews con IA:

Lo que más destacan de Hasta La Masa:
→ 331 brunch ⭐
→ 311 cake
→ 78 patio

Tenés 390+ reviews de 4★ que podemos convertir a 5★

También te mostramos:
→ Qué dice la gente de tu equipo
→ Cómo estás vs la competencia
→ Cómo generar más reseñas 5 estrellas

85% de los clientes miran reseñas antes de visitar un lugar y si mejoramos tu clasificación de 4.5★ a 4.6★ podemos lograr hasta un 10% más de clientes en promedio.

Te gustaría tener una llamada así te cuento más?

Saludos! Justo.",http://www.hastalamasa.com.ar/,ChIJTT2vvHXKvJURsC5WxXfPDI0,"Loyola 642, C1414 Cdad. Autónoma de Buenos Aires",False,,,,,
Hasta La Masa,cafeterias,+5491136440387,4.5,1973,394,4.7,+44%,brunch (331),cake (311),patio (78),"Hola, analicé tus 1,973 reviews con IA:

Lo que más destacan de Hasta La Masa:
→ 331 brunch ⭐
→ 311 cake
→ 78 patio

Tenés 390+ reviews de 4★ que podemos convertir a 5★

También te mostramos:
→ Qué dice la gente de tu equipo
→ Cómo estás vs la competencia
→ Cómo generar más reseñas 5 estrellas

85% de los clientes miran reseñas antes de visitar un lugar y si mejoramos tu clasificación de 4.5★ a 4.6★ podemos lograr hasta un 10% más de clientes en promedio.

Te gustaría tener una llamada así te cuento más?

Saludos! Justo.",http://www.hastalamasa.com.ar/,ChIJTT2vvHXKvJURsC5WxXfPDI0,"Loyola 642, C1414 Cdad. Autónoma de Buenos Aires",False,,,,,
CARNEROS Bar & Fuegos,restaurantes,+5491145454341,4.5,1963,392,4.7,+44%,rib eye (168),pasta (120),setting (63),"Hola, analicé tus 1,963 reviews con IA:

Lo que más destacan de CARNEROS Bar & Fuegos:
→ 168 rib eye ⭐
→ 120 pasta
→ 63 setting

Tenés 390+ reviews de 4★ que podemos convertir a 5★

También te mostramos:
→ Qué dice la gente de tu equipo
→ Cómo estás vs la competencia
→ Cómo generar más reseñas 5 estrellas

85% de los clientes miran reseñas antes de visitar un lugar y si mejoramos tu clasificación de 4.5★ a 4.6★ podemos lograr hasta un 10% más de clientes en promedio.

Te gustaría tener una llamada así te cuento más?

Saludos! Justo.",https://sites.google.com/view/carnerosparrilla/inicio,ChIJN4ogQSu1vJURP41HXOTTIT8,"Armenia 2479, C1425 Cdad. Autónoma de Buenos Aires",False,,,,,
CARNEROS Bar & Fuegos,bares,+5491145454341,4.5,1963,392,4.7,+44%,rib eye (168),pasta (120),setting (63),"Hola, analicé tus 1,963 reviews con IA:

Lo que más destacan de CARNEROS Bar & Fuegos:
→ 168 rib eye ⭐
→ 120 pasta
→ 63 setting

Tenés 390+ reviews de 4★ que podemos convertir a 5★

También te mostramos:
→ Qué dice la gente de tu equipo
→ Cómo estás vs la competencia
→ Cómo generar más reseñas 5 estrellas

85% de los clientes miran reseñas antes de visitar un lugar y si mejoramos tu clasificación de 4.5★ a 4.6★ podemos lograr hasta un 10% más de clientes en promedio.

Te gustaría tener una llamada así te cuento más?

Saludos! Justo.",https://sites.google.com/view/carnerosparrilla/inicio,ChIJN4ogQSu1vJURP41HXOTTIT8,"Armenia 2479, C1425 Cdad. Autónoma de Buenos Aires",False,,,,,
Cafetería Titola,cafeterias,+5491145550807,4.3,1962,392,4.7,+44%,wealth (72),salads (56),have a snack (54),"Hola, analicé tus 1,962 reviews con IA:

Lo que más destacan de Cafetería Titola:
→ 72 wealth ⭐
→ 56 salads
→ 54 have a snack

Tenés 390+ reviews de 4★ que podemos convertir a 5★

También te mostramos:
→ Qué dice la gente de tu equipo
→ Cómo estás vs la competencia
→ Cómo generar más reseñas 5 estrellas

85% de los clientes miran reseñas antes de visitar un lugar y si mejoramos tu clasificación de 4.3★ a 4.4★ podemos lograr hasta un 10% más de clientes en promedio.

Te gustaría tener una llamada así te cuento más?

Saludos! Justo.",http://www.facebook.com/TitolaBistro,ChIJcf6eKdq1vJURpsPeRumd7BE,"Zapiola 1499, C1426AUC Cdad. Autónoma de Buenos Aires",False,,,,,
El Galpón de Tacuara Belgrano,bares,+5491134105108,4.1,1949,389,4.5,+44%,waves (39),patio (36),noise (35),"Hola, analicé tus 1,949 reviews con IA:

Lo que más destacan de El Galpón de Tacuara Belgrano:
→ 39 waves ⭐
→ 36 patio
→ 35 noise

Tenés 380+ reviews de 4★ que podemos convertir a 5★

También te mostramos:
→ Qué dice la gente de tu equipo
→ Cómo estás vs la competencia
→ Cómo generar más reseñas 5 estrellas

85% de los clientes miran reseñas antes de visitar un lugar y si mejoramos tu clasificación de 4.1★ a 4.2★ podemos lograr hasta un 10% más de clientes en promedio.

Te gustaría tener una llamada así te cuento más?

Saludos! Justo.",https://www.elgalpondetacuara.com/gastronomy/menu,ChIJgVhL09u1vJURHQ5eyVth7XE,"Av. Juramento 2781, C1428 Cdad. Autónoma de Buenos Aires",False,,,,,
Barbara,bares,+5491127364805,4.2,1944,388,4.6000000000000005,+45%,arepas (48),lemonade (39),genius (37),"Hola, analicé tus 1,944 reviews con IA:

Lo que más destacan de Barbara:
→ 48 arepas ⭐
→ 39 lemonade
→ 37 genius

Tenés 380+ reviews de 4★ que podemos convertir a 5★

También te mostramos:
→ Qué dice la gente de tu equipo
→ Cómo estás vs la competencia
→ Cómo generar más reseñas 5 estrellas

85% de los clientes miran reseñas antes de visitar un lugar y si mejoramos tu clasificación de 4.2★ a 4.3★ podemos lograr hasta un 10% más de clientes en promedio.

Te gustaría tener una llamada así te cuento más?

Saludos! Justo.",https://instagram.com/somosbarbara?igshid=6h6kq0hkkoad,ChIJQxaXMKm1vJURnMoJr7S8maU,"Serrano 1545, C1414DFE C1414DFE, Cdad. Autónoma de Buenos Aires",False,,,,,
Keller Vía Viva,bares,+5491131091665,4.3,1943,388,4.7,+44%,genio (112),cheddar (32),milanesa (30),"Hola, analicé tus 1,943 reviews con IA:

Lo que más destacan de Keller Vía Viva:
→ 112 genio ⭐
→ 32 cheddar
→ 30 milanesa

Tenés 380+ reviews de 4★ que podemos convertir a 5★

También te mostramos:
→ Qué dice la gente de tu equipo
→ Cómo estás vs la competencia
→ Cómo generar más reseñas 5 estrellas

85% de los clientes miran reseñas antes de visitar un lugar y si mejoramos tu clasificación de 4.3★ a 4.4★ podemos lograr hasta un 10% más de clientes en promedio.

Te gustaría tener una llamada así te cuento más?

Saludos! Justo.",,ChIJg9ulUV21vJUR1V6L0gGgfyw,"Echeverría 1665, C1428 Cdad. Autónoma de Buenos Aires",False,,,,,
Biblos Palermo (BULNES),restaurantes,+5491148241304,4.1,1938,387,4.5,+44%,pizza (201),cerveza (55),empanadas (41),"Hola, analicé tus 1,938 reviews con IA:

Lo que más destacan de Biblos Palermo (BULNES):
→ 201 pizza ⭐
→ 55 cerveza
→ 41 empanadas

Tenés 380+ reviews de 4★ que podemos convertir a 5★

También te mostramos:
→ Qué dice la gente de tu equipo
→ Cómo estás vs la competencia
→ Cómo generar más reseñas 5 estrellas

85% de los clientes miran reseñas antes de visitar un lugar y si mejoramos tu clasificación de 4.1★ a 4.2★ podemos lograr hasta un 10% más de clientes en promedio.

Te gustaría tener una llamada así te cuento más?

Saludos! Justo.",http://www.instagram.com/biblos.resto,ChIJ7TXS9aHLvJURMrr4uZIxOSY,"Bulnes 2201, C1425 Cdad. Autónoma de Buenos Aires",False,,,,,
Otra Historia,bares,+5491157057638,4.6,1936,387,4.8,+19%,electronics (105),stage (99),patio (35),"Hola, analicé tus 1,936 reviews con IA:

Lo que más destacan de Otra Historia:
→ 105 electronics ⭐
→ 99 stage
→ 35 patio

Tenés 380+ reviews de 4★ que podemos convertir a 5★

También te mostramos:
→ Qué dice la gente de tu equipo
→ Cómo estás vs la competencia
→ Cómo generar más reseñas 5 estrellas

85% de los clientes miran reseñas antes de visitar un lugar y si mejoramos tu clasificación de 4.6★ a 4.7★ podemos lograr hasta un 10% más de clientes en promedio.

Te gustaría tener una llamada así te cuento más?

Saludos! Justo.",https://www.otrahistoria.com.ar/,ChIJrQFwiHPKvJURvCy9Kv_7sM4,"Estomba 851, C1427COS Cdad. Autónoma de Buenos Aires",False,,,,,
Dorina Café Palermo,cafeterias,+5491148330256,4.2,1918,383,4.6000000000000005,+45%,scones (143),cinnamon roll (55),sfogliatelle (47),"Hola, analicé tus 1,918 reviews con IA:

Lo que más destacan de Dorina Café Palermo:
→ 143 scones ⭐
→ 55 cinnamon roll
→ 47 sfogliatelle

Tenés 380+ reviews de 4★ que podemos convertir a 5★

También te mostramos:
→ Qué dice la gente de tu equipo
→ Cómo estás vs la competencia
→ Cómo generar más reseñas 5 estrellas

85% de los clientes miran reseñas antes de visitar un lugar y si mejoramos tu clasificación de 4.2★ a 4.3★ podemos lograr hasta un 10% más de clientes en promedio.

Te gustaría tener una llamada así te cuento más?

Saludos! Justo.",https://instagram.com/dorinacafe?igshid=YmMyMTA2M2Y=,ChIJyTuQlPu1vJURr2BzUSIisLI,"Nicaragua 4816, C1414 Cdad. Autónoma de Buenos Aires",False,,,,,
Al Zein Lacroze,restaurantes,+5491147730330,4.5,1912,382,4.7,+44%,comida (200),shawarma (165),comida árabe (108),"Hola, analicé tus 1,912 reviews con IA:

Lo que más destacan de Al Zein Lacroze:
→ 200 comida ⭐
→ 165 shawarma
→ 108 comida árabe

Tenés 380+ reviews de 4★ que podemos convertir a 5★

También te mostramos:
→ Qué dice la gente de tu equipo
→ Cómo estás vs la competencia
→ Cómo generar más reseñas 5 estrellas

85% de los clientes miran reseñas antes de visitar un lugar y si mejoramos tu clasificación de 4.5★ a 4.6★ podemos lograr hasta un 10% más de clientes en promedio.

Te gustaría tener una llamada así te cuento más?

Saludos! Justo.",,ChIJn1H_jLe1vJUR0NBYb3_sxFg,"Av. Federico Lacroze 1660, C1426 Cdad. Autónoma de Buenos Aires",False,,,,,
Bulls BBQ smoke house,restaurantes,+5491131338585,4.4,1899,379,4.6000000000000005,+20%,ribs (168),brisket (135),bbq sauce (123),"Hola, analicé tus 1,899 reviews con IA:

Lo que más destacan de Bulls BBQ smoke house:
→ 168 ribs ⭐
→ 135 brisket
→ 123 bbq sauce

Tenés 370+ reviews de 4★ que podemos convertir a 5★

También te mostramos:
→ Qué dice la gente de tu equipo
→ Cómo estás vs la competencia
→ Cómo generar más reseñas 5 estrellas

85% de los clientes miran reseñas antes de visitar un lugar y si mejoramos tu clasificación de 4.4★ a 4.5★ podemos lograr hasta un 10% más de clientes en promedio.

Te gustaría tener una llamada así te cuento más?

Saludos! Justo.",https://menu.cactus.do/bulls-bbq-smoke-house--grill,ChIJ55FHOoa1vJURXKNseWtZXH4,"C1414BSK, Costa Rica 4767, C1414BSK Cdad. Autónoma de Buenos Aires",False,,,,,
Cofi Jaus Palermo,cafeterias,+5491153145884,4.5,1890,378,4.7,+44%,flowers (128),chipa (68),avocado toast (58),"Hola, analicé tus 1,890 reviews con IA:

Lo que más destacan de Cofi Jaus Palermo:
→ 128 flowers ⭐
→ 68 chipa
→ 58 avocado toast

Tenés 370+ reviews de 4★ que podemos convertir a 5★

También te mostramos:
→ Qué dice la gente de tu equipo
→ Cómo estás vs la competencia
→ Cómo generar más reseñas 5 estrellas

85% de los clientes miran reseñas antes de visitar un lugar y si mejoramos tu clasificación de 4.5★ a 4.6★ podemos lograr hasta un 10% más de clientes en promedio.

Te gustaría tener una llamada así te cuento más?

Saludos! Justo.",http://www.cofijaus.com.ar/,ChIJJZ2iMgS1vJURDiUKGe-c-QA,"Humboldt 1793, C1414 Cdad. Autónoma de Buenos Aires",False,,,,,
Cofi Jaus Palermo,bares,+5491153145884,4.5,1890,378,4.7,+44%,flowers (128),chipa (68),avocado toast (58),"Hola, analicé tus 1,890 reviews con IA:

Lo que más destacan de Cofi Jaus Palermo:
→ 128 flowers ⭐
→ 68 chipa
→ 58 avocado toast

Tenés 370+ reviews de 4★ que podemos convertir a 5★

También te mostramos:
→ Qué dice la gente de tu equipo
→ Cómo estás vs la competencia
→ Cómo generar más reseñas 5 estrellas

85% de los clientes miran reseñas antes de visitar un lugar y si mejoramos tu clasificación de 4.5★ a 4.6★ podemos lograr hasta un 10% más de clientes en promedio.

Te gustaría tener una llamada así te cuento más?

Saludos! Justo.",http://www.cofijaus.com.ar/,ChIJJZ2iMgS1vJURDiUKGe-c-QA,"Humboldt 1793, C1414 Cdad. Autónoma de Buenos Aires",False,,,,,
Starbucks,cafeterias,+5498001220129,4.3,1886,377,4.7,+44%,floor (99),environment (46),plants (35),"Hola, analicé tus 1,886 reviews con IA:

Lo que más destacan de Starbucks:
→ 99 floor ⭐
→ 46 environment
→ 35 plants

Tenés 370+ reviews de 4★ que podemos convertir a 5★

También te mostramos:
→ Qué dice la gente de tu equipo
→ Cómo estás vs la competencia
→ Cómo generar más reseñas 5 estrellas

85% de los clientes miran reseñas antes de visitar un lugar y si mejoramos tu clasificación de 4.3★ a 4.4★ podemos lograr hasta un 10% más de clientes en promedio.

Te gustaría tener una llamada así te cuento más?

Saludos! Justo.",http://www.starbucks.com.ar/,ChIJX7tTms_KvJURxWDvUN9A_oY,"Maure 1818, C1426CUH Cdad. Autónoma de Buenos Aires",False,,,,,
Urban Jazz Pizza,restaurantes,+5491175165457,4.5,1885,377,4.7,+44%,taste (35),cinnamon roll (28),la mejor pizza (23),"Hola, analicé tus 1,885 reviews con IA:

Lo que más destacan de Urban Jazz Pizza:
→ 35 taste ⭐
→ 28 cinnamon roll
→ 23 la mejor pizza

Tenés 370+ reviews de 4★ que podemos convertir a 5★

También te mostramos:
→ Qué dice la gente de tu equipo
→ Cómo estás vs la competencia
→ Cómo generar más reseñas 5 estrellas

85% de los clientes miran reseñas antes de visitar un lugar y si mejoramos tu clasificación de 4.5★ a 4.6★ podemos lograr hasta un 10% más de clientes en promedio.

Te gustaría tener una llamada así te cuento más?

Saludos! Justo.",http://urbanjazzpizza.com/,ChIJ48d6-gq1vJURfxPW4qslTEM,"Armenia 1986, C1414 Cdad. Autónoma de Buenos Aires",False,,,,,
Anchoita,restaurantes,+5491148549334,4.6,1885,377,4.8,+19%,letter (221),chipa (183),setting (83),"Hola, analicé tus 1,885 reviews con IA:

Lo que más destacan de Anchoita:
→ 221 letter ⭐
→ 183 chipa
→ 83 setting

Tenés 370+ reviews de 4★ que podemos convertir a 5★

También te mostramos:
→ Qué dice la gente de tu equipo
→ Cómo estás vs la competencia
→ Cómo generar más reseñas 5 estrellas

85% de los clientes miran reseñas antes de visitar un lugar y si mejoramos tu clasificación de 4.6★ a 4.7★ podemos lograr hasta un 10% más de clientes en promedio.

Te gustaría tener una llamada así te cuento más?

Saludos! Justo.",https://anchoita.com.ar/,ChIJ-dd4uo21vJURyRbXtTjQNlU,"Juan Ramírez de Velasco 1520, C1427 C1414ARF, Cdad. Autónoma de Buenos Aires",False,,,,,
